Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
1996-01-01,NALCO,EQ,18.9,19.0,19.0,18.95,,19.0,18.99,1500.0,28000.0,,,
1996-01-02,NALCO,EQ,19.0,19.75,19.75,19.05,,19.05,19.38,2100.0,41000.0,,,
1996-01-03,NALCO,EQ,19.05,19.5,20.0,19.3,,19.95,19.59,1400.0,27000.0,,,
1996-01-04,NALCO,EQ,19.95,20.0,20.0,19.6,,19.75,19.78,3400.0,67000.0,,,
1996-01-05,NALCO,EQ,19.75,19.0,19.95,19.0,,19.75,19.73,1500.0,30000.0,,,
1996-01-08,NALCO,EQ,19.75,19.75,19.5,18.75,,18.8,19.19,3700.0,71000.0,,,
1996-01-09,NALCO,EQ,18.8,18.75,19.1,18.6,,19.0,18.79,2900.0,54000.0,,,
1996-01-10,NALCO,EQ,19.0,19.25,19.4,19.25,,19.25,19.25,22600.0,435000.0,,,
1996-01-11,NALCO,EQ,19.25,19.25,19.9,19.25,,19.6,19.52,1700.0,33000.0,,,
1996-01-12,NALCO,EQ,19.6,19.5,19.5,19.5,,19.5,19.5,100.0,2000.0,,,
1996-01-15,NALCO,EQ,19.5,19.5,19.5,19.25,,19.45,19.45,1300.0,25000.0,,,
1996-01-16,NALCO,EQ,19.45,20.6,20.6,19.3,,19.3,19.49,3300.0,64000.0,,,
1996-01-17,NALCO,EQ,19.3,19.45,19.5,19.25,,19.25,19.38,1500.0,29000.0,,,
1996-01-18,NALCO,EQ,19.25,19.25,19.25,18.4,,18.4,18.91,2000.0,38000.0,,,
1996-01-19,NALCO,EQ,18.4,18.4,19.25,18.4,,18.75,18.77,800.0,15000.0,,,
1996-01-22,NALCO,EQ,18.75,18.15,18.3,18.1,,18.1,18.17,900.0,16000.0,,,
1996-01-23,NALCO,EQ,18.1,18.3,18.3,17.6,,17.6,18.14,1100.0,20000.0,,,
1996-01-24,NALCO,EQ,17.6,17.5,17.75,17.5,,17.65,17.63,1500.0,26000.0,,,
1996-01-25,NALCO,EQ,17.65,17.5,17.5,17.4,,17.4,17.47,1000.0,17000.0,,,
1996-01-29,NALCO,EQ,17.4,17.0,17.5,17.0,,17.5,17.27,4300.0,74000.0,,,
1996-01-30,NALCO,EQ,17.5,18.0,18.0,17.4,,17.4,17.56,1500.0,26000.0,,,
1996-01-31,NALCO,EQ,17.4,17.6,18.0,17.6,,17.8,17.85,1200.0,21000.0,,,
1996-02-01,NALCO,EQ,17.8,17.8,18.25,17.8,,17.85,18.03,2200.0,40000.0,,,
1996-02-02,NALCO,EQ,17.85,18.0,18.25,18.0,,18.0,18.06,4800.0,87000.0,,,
1996-02-05,NALCO,EQ,18.0,18.5,19.0,18.25,,18.75,18.64,4800.0,89000.0,,,
1996-02-06,NALCO,EQ,18.75,19.0,20.0,18.75,,19.0,19.1,15600.0,298000.0,,,
1996-02-07,NALCO,EQ,19.0,18.75,20.0,18.75,,19.25,19.4,509400.0,9880000.0,,,
1996-02-08,NALCO,EQ,19.25,19.75,21.15,19.4,,20.75,20.4,15700.0,320000.0,,,
1996-02-09,NALCO,EQ,20.75,20.5,21.95,19.35,,21.95,20.85,27000.0,563000.0,,,
1996-02-12,NALCO,EQ,21.95,21.5,22.45,20.6,,21.75,21.65,54500.0,1180000.0,,,
1996-02-13,NALCO,EQ,21.75,21.75,22.5,21.55,,22.1,21.91,13100.0,287000.0,,,
1996-02-14,NALCO,EQ,22.1,22.1,24.35,22.5,,24.15,23.82,16400.0,391000.0,,,
1996-02-15,NALCO,EQ,24.15,24.15,25.2,23.25,,24.8,24.96,72900.0,1820000.0,,,
1996-02-16,NALCO,EQ,24.8,24.8,24.25,22.5,,23.5,23.17,11000.0,255000.0,,,
1996-02-19,NALCO,EQ,23.5,22.5,24.0,22.5,,23.9,23.26,13500.0,314000.0,,,
1996-02-20,NALCO,EQ,23.9,23.9,24.0,23.05,,24.0,23.72,31600.0,750000.0,,,
1996-02-22,NALCO,EQ,24.0,24.0,24.75,23.75,,24.25,24.23,120600.0,2923000.0,,,
1996-02-23,NALCO,EQ,24.25,24.25,25.75,24.75,,25.5,25.34,24200.0,613000.0,,,
1996-02-26,NALCO,EQ,25.5,25.5,27.0,25.75,,26.4,26.32,40200.0,1058000.0,,,
1996-02-27,NALCO,EQ,26.4,26.4,26.5,25.55,,26.45,26.17,28000.0,733000.0,,,
1996-02-28,NALCO,EQ,26.45,26.45,27.0,26.25,,26.3,26.41,46200.0,1220000.0,,,
1996-02-29,NALCO,EQ,26.3,26.3,25.9,24.5,,25.4,25.3,35600.0,901000.0,,,
1996-03-01,NALCO,EQ,25.4,25.4,25.25,24.25,,25.1,25.11,46400.0,1165000.0,,,
1996-03-04,NALCO,EQ,25.1,25.1,25.5,24.0,,24.4,24.41,19000.0,464000.0,,,
1996-03-06,NALCO,EQ,24.4,24.4,25.7,24.9,,25.35,25.15,16400.0,412000.0,,,
1996-03-07,NALCO,EQ,25.35,25.35,26.0,25.35,,26.0,25.81,27700.0,715000.0,,,
1996-03-08,NALCO,EQ,26.0,26.0,26.25,25.95,,26.0,26.0,39300.0,1022000.0,,,
1996-03-11,NALCO,EQ,26.0,26.0,26.0,25.55,,25.7,25.66,15400.0,395000.0,,,
1996-03-12,NALCO,EQ,25.7,25.7,26.0,25.55,,25.95,25.75,20200.0,520000.0,,,
1996-03-13,NALCO,EQ,25.95,25.9,25.9,25.5,,25.55,25.55,1700.0,43000.0,,,
1996-03-14,NALCO,EQ,25.55,25.95,26.0,25.35,,25.9,25.89,110400.0,2858000.0,,,
1996-03-15,NALCO,EQ,25.9,25.45,25.75,25.25,,25.25,25.45,4200.0,107000.0,,,
1996-03-18,NALCO,EQ,25.25,24.25,24.25,23.3,,23.4,24.02,3500.0,84000.0,,,
1996-03-19,NALCO,EQ,23.4,23.4,23.95,22.2,,23.3,22.56,13800.0,311000.0,,,
1996-03-21,NALCO,EQ,23.3,23.3,24.45,23.25,,23.45,23.79,7500.0,178000.0,,,
1996-03-22,NALCO,EQ,23.45,23.45,23.4,22.75,,23.3,23.01,6100.0,140000.0,,,
1996-03-25,NALCO,EQ,23.3,23.3,24.05,23.0,,23.4,23.67,58300.0,1380000.0,,,
1996-03-26,NALCO,EQ,23.4,23.4,23.9,22.85,,22.9,23.15,6800.0,157000.0,,,
1996-03-27,NALCO,EQ,22.9,22.9,24.4,23.0,,23.25,23.19,3200.0,74000.0,,,
1996-03-28,NALCO,EQ,23.25,23.25,23.55,23.1,,23.5,23.41,11700.0,274000.0,,,
1996-03-29,NALCO,EQ,23.5,23.5,23.7,23.15,,23.5,23.45,5300.0,124000.0,,,
1996-04-01,NALCO,EQ,23.5,23.5,24.6,24.0,,24.35,24.43,6500.0,159000.0,,,
1996-04-02,NALCO,EQ,24.35,24.35,24.65,24.15,,24.65,24.43,19900.0,486000.0,,,
1996-04-03,NALCO,EQ,24.65,24.65,26.0,24.65,,25.05,25.2,64200.0,1618000.0,,,
1996-04-04,NALCO,EQ,25.05,25.05,25.5,24.35,,25.3,25.28,112700.0,2849000.0,,,
1996-04-08,NALCO,EQ,25.3,25.3,28.5,25.45,,28.5,28.1,151600.0,4260000.0,,,
1996-04-09,NALCO,EQ,28.5,28.5,30.5,28.05,,28.45,29.5,56900.0,1679000.0,,,
1996-04-10,NALCO,EQ,28.45,28.45,30.0,27.5,,27.9,28.98,63300.0,1834000.0,,,
1996-04-11,NALCO,EQ,27.9,27.9,27.95,26.7,,27.0,27.51,23100.0,635000.0,,,
1996-04-12,NALCO,EQ,27.0,27.0,29.5,27.5,,29.0,28.46,211100.0,6008000.0,,,
1996-04-15,NALCO,EQ,29.0,29.0,33.5,31.6,,32.9,32.84,594800.0,19531000.0,,,
1996-04-16,NALCO,EQ,32.9,30.45,33.2,30.45,,32.05,32.37,118800.0,3845000.0,,,
1996-04-17,NALCO,EQ,32.05,32.05,33.6,32.75,,33.25,33.21,141400.0,4696000.0,,,
1996-04-18,NALCO,EQ,33.25,33.25,34.05,32.9,,33.05,33.48,129500.0,4336000.0,,,
1996-04-19,NALCO,EQ,33.05,33.05,34.3,33.25,,34.05,33.88,206200.0,6986000.0,,,
1996-04-22,NALCO,EQ,34.05,34.2,36.0,34.0,,34.45,34.59,159600.0,5521000.0,,,
1996-04-23,NALCO,EQ,34.45,35.0,35.0,33.65,,34.25,34.24,142800.0,4889000.0,,,
1996-04-24,NALCO,EQ,34.25,33.4,36.5,33.4,,36.35,35.9,236100.0,8476000.0,,,
1996-04-25,NALCO,EQ,36.35,37.5,38.5,35.0,,35.3,36.62,146100.0,5350000.0,,,
1996-04-26,NALCO,EQ,35.3,35.3,36.5,34.0,,35.5,35.37,86400.0,3056000.0,,,
1996-04-29,NALCO,EQ,35.5,35.5,36.25,34.8,,35.95,35.52,126400.0,4489000.0,,,
1996-04-30,NALCO,EQ,35.95,35.95,36.5,35.7,,36.1,36.14,177900.0,6429000.0,,,
1996-05-01,NALCO,EQ,36.1,36.1,39.5,36.75,,37.95,38.11,115600.0,4406000.0,,,
1996-05-02,NALCO,EQ,37.95,37.95,38.0,37.0,,37.95,37.5,103500.0,3881000.0,,,
1996-05-03,NALCO,EQ,37.95,37.95,38.35,37.5,,38.0,38.0,103100.0,3918000.0,,,
1996-05-06,NALCO,EQ,38.0,38.0,38.0,37.5,,37.65,37.62,93900.0,3533000.0,,,
1996-05-07,NALCO,EQ,37.65,37.65,39.5,37.3,,39.15,38.42,122000.0,4687000.0,,,
1996-05-08,NALCO,EQ,39.15,39.15,40.0,38.0,,39.75,38.95,239700.0,9337000.0,,,
1996-05-09,NALCO,EQ,39.75,39.75,40.5,39.25,,40.2,39.97,358600.0,14334000.0,,,
1996-05-10,NALCO,EQ,40.2,38.25,38.9,37.1,,38.55,38.18,228100.0,8710000.0,,,
1996-05-13,NALCO,EQ,38.55,38.55,40.0,38.25,,40.0,39.56,302100.0,11950000.0,,,
1996-05-14,NALCO,EQ,40.0,40.0,39.95,39.0,,39.3,39.61,390600.0,15472000.0,,,
1996-05-15,NALCO,EQ,39.3,39.3,40.75,39.25,,40.25,40.06,158500.0,6349000.0,,,
1996-05-16,NALCO,EQ,40.25,40.25,43.5,40.8,,42.35,42.38,153600.0,6509000.0,,,
1996-05-17,NALCO,EQ,42.35,42.35,42.9,41.25,,41.45,41.69,78300.0,3264000.0,,,
1996-05-20,NALCO,EQ,41.45,41.45,41.3,40.05,,40.9,40.54,64400.0,2611000.0,,,
1996-05-21,NALCO,EQ,40.9,40.9,40.65,39.8,,40.15,40.1,149900.0,6011000.0,,,
1996-05-22,NALCO,EQ,40.15,40.15,41.5,40.15,,40.35,40.67,51900.0,2111000.0,,,
1996-05-23,NALCO,EQ,40.35,40.35,40.5,39.55,,40.15,40.12,101400.0,4068000.0,,,
1996-05-24,NALCO,EQ,40.15,40.15,40.9,39.95,,40.05,40.14,59200.0,2376000.0,,,
1996-05-27,NALCO,EQ,40.05,40.05,40.0,38.1,,38.65,38.64,59600.0,2303000.0,,,
1996-05-28,NALCO,EQ,38.65,38.65,40.0,37.05,,39.0,38.21,85500.0,3267000.0,,,
1996-05-29,NALCO,EQ,39.0,39.0,41.0,39.1,,40.65,40.41,263100.0,10631000.0,,,
1996-05-30,NALCO,EQ,40.65,40.65,41.4,40.1,,40.95,40.71,91700.0,3734000.0,,,
1996-05-31,NALCO,EQ,40.95,40.95,41.15,40.2,,40.25,40.99,384500.0,15762000.0,,,
1996-06-03,NALCO,EQ,40.25,40.25,42.2,40.35,,42.05,41.55,201900.0,8389000.0,,,
1996-06-04,NALCO,EQ,42.05,42.05,42.6,41.3,,42.45,41.86,575100.0,24073000.0,,,
1996-06-05,NALCO,EQ,42.45,44.0,46.2,43.95,,45.9,45.23,758000.0,34285000.0,,,
1996-06-06,NALCO,EQ,45.9,46.5,48.75,44.25,,44.55,45.67,446100.0,20372000.0,,,
1996-06-07,NALCO,EQ,44.55,44.5,46.5,44.1,,45.45,45.69,336600.0,15380000.0,,,
1996-06-10,NALCO,EQ,45.45,45.0,46.4,45.0,,46.15,46.04,514100.0,23668000.0,,,
1996-06-11,NALCO,EQ,46.15,45.55,46.3,45.55,,46.0,45.91,178500.0,8194000.0,,,
1996-06-12,NALCO,EQ,46.0,46.0,46.2,45.1,,45.45,45.84,134200.0,6152000.0,,,
1996-06-13,NALCO,EQ,45.45,45.85,45.9,44.6,,44.8,45.03,125500.0,5651000.0,,,
1996-06-14,NALCO,EQ,44.8,44.6,44.95,43.75,,44.25,44.26,97600.0,4319000.0,,,
1996-06-17,NALCO,EQ,44.25,44.75,46.5,39.85,,40.35,42.08,738000.0,31055000.0,,,
1996-06-18,NALCO,EQ,40.35,39.85,43.5,39.15,,41.05,41.52,847000.0,35166000.0,,,
1996-06-19,NALCO,EQ,41.05,42.9,43.0,40.0,,40.3,40.87,633700.0,25901000.0,,,
1996-06-20,NALCO,EQ,40.3,40.7,40.7,39.75,,40.3,40.16,95900.0,3852000.0,,,
1996-06-21,NALCO,EQ,40.3,40.0,40.55,39.85,,40.25,40.26,83000.0,3342000.0,,,
1996-06-24,NALCO,EQ,40.25,39.6,40.0,39.3,,39.9,39.63,82600.0,3274000.0,,,
1996-06-25,NALCO,EQ,39.9,39.75,39.75,37.85,,38.1,38.82,118600.0,4604000.0,,,
1996-06-26,NALCO,EQ,38.1,37.75,39.0,35.25,,36.05,36.35,231100.0,8400000.0,,,
1996-06-27,NALCO,EQ,36.05,35.0,37.5,35.0,,37.2,36.79,271900.0,10003000.0,,,
1996-06-28,NALCO,EQ,37.2,37.95,38.0,36.25,,36.35,36.78,115800.0,4259000.0,,,
1996-07-01,NALCO,EQ,36.35,36.0,36.25,35.2,,35.5,35.89,74000.0,2656000.0,,,
1996-07-02,NALCO,EQ,35.5,36.7,36.7,34.75,,34.95,35.11,73500.0,2580000.0,,,
1996-07-03,NALCO,EQ,34.95,34.05,34.05,32.6,,33.05,33.21,117300.0,3896000.0,,,
1996-07-04,NALCO,EQ,33.05,33.0,34.9,30.5,,34.25,33.3,242500.0,8076000.0,,,
1996-07-05,NALCO,EQ,34.25,33.8,34.75,33.25,,33.65,34.13,114800.0,3918000.0,,,
1996-07-08,NALCO,EQ,0.0,33.5,33.95,33.3,,33.45,33.59,95600.0,3211000.0,,,
1996-07-09,NALCO,EQ,33.45,33.9,33.9,30.0,,30.15,31.52,366300.0,11546000.0,,,
1996-07-10,NALCO,EQ,30.15,30.75,33.35,30.5,,33.35,32.88,147600.0,4854000.0,,,
1996-07-11,NALCO,EQ,33.35,34.1,35.75,34.1,,34.35,34.72,266200.0,9243000.0,,,
1996-07-12,NALCO,EQ,34.35,34.2,34.35,33.55,,34.1,33.9,106400.0,3607000.0,,,
1996-07-15,NALCO,EQ,34.1,35.75,35.75,33.05,,34.4,33.99,53900.0,1832000.0,,,
1996-07-16,NALCO,EQ,34.4,34.0,35.0,33.05,,34.6,34.1,144500.0,4927000.0,,,
1996-07-17,NALCO,EQ,34.6,34.7,34.7,34.2,,34.35,34.4,23300.0,801000.0,,,
1996-07-18,NALCO,EQ,34.35,34.85,34.85,34.15,,34.45,34.48,47200.0,1627000.0,,,
1996-07-19,NALCO,EQ,34.45,36.25,36.25,34.15,,34.5,34.53,12200.0,421000.0,,,
1996-07-22,NALCO,EQ,35.05,34.5,34.75,34.1,,34.75,34.48,10300.0,355000.0,,,
1996-07-23,NALCO,EQ,34.75,34.1,34.95,34.0,,34.65,34.24,91400.0,3130000.0,,,
1996-07-24,NALCO,EQ,34.65,32.5,34.0,31.2,,32.2,32.42,34300.0,1112000.0,,,
1996-07-25,NALCO,EQ,32.2,32.0,32.5,31.5,,31.7,31.93,32400.0,1035000.0,,,
1996-07-26,NALCO,EQ,31.7,31.5,31.95,30.5,,30.8,31.29,15800.0,494000.0,,,
1996-07-29,NALCO,EQ,30.8,30.8,30.8,29.0,,29.6,29.91,39300.0,1175000.0,,,
1996-07-30,NALCO,EQ,29.6,27.9,28.5,26.95,,27.7,27.51,69400.0,1910000.0,,,
1996-07-31,NALCO,EQ,27.7,27.55,30.5,27.25,,29.95,28.33,33500.0,949000.0,,,
1996-08-01,NALCO,EQ,29.95,32.5,32.85,29.65,,29.65,30.53,25900.0,791000.0,,,
1996-08-02,NALCO,EQ,29.65,29.0,29.95,29.0,,29.25,29.5,11900.0,351000.0,,,
1996-08-05,NALCO,EQ,29.25,29.25,29.7,29.05,,29.2,29.23,15900.0,465000.0,,,
1996-08-06,NALCO,EQ,29.2,28.8,29.45,28.5,,29.0,28.9,22400.0,647000.0,,,
1996-08-07,NALCO,EQ,29.0,29.2,29.2,28.25,,28.65,28.63,13500.0,387000.0,,,
1996-08-08,NALCO,EQ,28.65,29.0,29.0,28.2,,28.25,28.54,5500.0,157000.0,,,
1996-08-09,NALCO,EQ,28.25,28.95,29.5,28.05,,28.4,28.37,5200.0,148000.0,,,
1996-08-12,NALCO,EQ,28.4,28.25,28.5,28.15,,28.35,28.28,6400.0,181000.0,,,
1996-08-13,NALCO,EQ,28.35,28.0,28.1,27.35,,27.55,27.77,12300.0,342000.0,,,
1996-08-14,NALCO,EQ,27.55,27.5,27.95,27.15,,27.25,27.64,10100.0,279000.0,,,
1996-08-16,NALCO,EQ,27.25,25.75,27.7,25.65,,27.15,26.92,6900.0,186000.0,,,
1996-08-19,NALCO,EQ,27.15,27.5,27.5,26.0,,26.6,26.59,11200.0,298000.0,,,
1996-08-20,NALCO,EQ,26.6,26.3,26.5,25.15,,25.55,25.81,18200.0,470000.0,,,
1996-08-21,NALCO,EQ,25.55,26.0,27.15,26.0,,27.1,26.65,17900.0,477000.0,,,
1996-08-22,NALCO,EQ,27.1,27.0,27.7,27.0,,27.15,27.3,11200.0,306000.0,,,
1996-08-23,NALCO,EQ,27.15,27.95,30.0,27.5,,29.15,28.39,23400.0,664000.0,,,
1996-08-26,NALCO,EQ,29.15,30.45,30.45,28.75,,28.9,29.42,14900.0,438000.0,,,
1996-08-27,NALCO,EQ,28.9,29.0,29.0,27.8,,28.85,28.59,15000.0,429000.0,,,
1996-08-28,NALCO,EQ,28.85,29.0,29.65,29.0,,29.0,29.11,7600.0,221000.0,,,
1996-08-29,NALCO,EQ,29.0,29.5,29.8,29.15,,29.15,29.41,10500.0,309000.0,,,
1996-08-30,NALCO,EQ,29.15,29.15,29.2,28.0,,28.1,28.55,7100.0,203000.0,,,
1996-09-02,NALCO,EQ,28.1,28.05,28.8,28.05,,28.7,28.54,4200.0,120000.0,,,
1996-09-03,NALCO,EQ,28.7,28.5,29.05,28.0,,28.1,28.58,16300.0,466000.0,,,
1996-09-04,NALCO,EQ,28.1,28.0,28.45,28.0,,28.3,28.2,4100.0,116000.0,,,
1996-09-05,NALCO,EQ,28.3,28.45,28.9,28.45,,28.6,28.59,3500.0,100000.0,,,
1996-09-06,NALCO,EQ,28.6,28.8,29.1,28.45,,28.8,28.89,8700.0,251000.0,,,
1996-09-09,NALCO,EQ,28.8,28.15,29.4,28.15,,29.05,28.77,29500.0,849000.0,,,
1996-09-10,NALCO,EQ,29.05,28.75,29.2,28.55,,28.85,28.86,13500.0,390000.0,,,
1996-09-11,NALCO,EQ,28.85,28.85,29.0,28.6,,28.9,28.78,16800.0,484000.0,,,
1996-09-12,NALCO,EQ,28.9,28.5,28.75,27.6,,27.95,28.18,15000.0,423000.0,,,
1996-09-13,NALCO,EQ,27.95,27.55,28.0,27.05,,27.6,27.51,7300.0,201000.0,,,
1996-09-16,NALCO,EQ,27.6,27.2,27.6,27.1,,27.4,27.27,30500.0,832000.0,,,
1996-09-17,NALCO,EQ,27.4,27.55,27.95,27.5,,27.65,27.68,11900.0,329000.0,,,
1996-09-18,NALCO,EQ,27.65,27.6,28.0,27.3,,27.7,27.66,3600.0,100000.0,,,
1996-09-19,NALCO,EQ,27.7,28.0,28.9,28.0,,28.1,28.13,4200.0,118000.0,,,
1996-09-20,NALCO,EQ,28.1,27.55,27.85,27.5,,27.55,27.58,7500.0,207000.0,,,
1996-09-23,NALCO,EQ,27.55,27.25,27.25,26.75,,27.05,27.06,31900.0,863000.0,,,
1996-09-24,NALCO,EQ,27.05,27.1,27.5,26.75,,26.95,26.98,8300.0,224000.0,,,
1996-09-25,NALCO,EQ,26.95,28.0,28.4,27.1,,27.5,27.89,9800.0,273000.0,,,
1996-09-26,NALCO,EQ,27.5,27.5,27.7,27.15,,27.35,27.38,4600.0,126000.0,,,
1996-09-27,NALCO,EQ,27.35,27.0,27.1,26.8,,27.0,27.0,190800.0,5151000.0,,,
1996-09-30,NALCO,EQ,27.0,27.5,27.5,26.05,,27.0,26.99,109000.0,2942000.0,,,
1996-10-01,NALCO,EQ,27.0,26.7,27.0,26.5,,27.0,26.98,288600.0,7788000.0,,,
1996-10-03,NALCO,EQ,27.0,27.35,27.4,26.65,,26.65,26.71,11400.0,305000.0,,,
1996-10-04,NALCO,EQ,26.65,26.5,26.75,25.15,,25.15,26.34,13900.0,366000.0,,,
1996-10-07,NALCO,EQ,25.15,25.5,25.5,23.6,,25.0,24.89,36300.0,903000.0,,,
1996-10-08,NALCO,EQ,25.0,24.5,24.95,24.05,,24.7,24.56,11600.0,285000.0,,,
1996-10-09,NALCO,EQ,24.7,24.5,25.0,23.0,,23.0,23.42,16100.0,377000.0,,,
1996-10-10,NALCO,EQ,23.0,22.0,23.4,21.7,,23.0,21.93,115400.0,2530000.0,,,
1996-10-11,NALCO,EQ,23.0,24.0,24.25,23.55,,23.9,23.86,13000.0,310000.0,,,
